,관측일자,수온,수소이온농도,1차 인입압력,2차 인입압력,1차 생산수 TDS,2차 생산수 TDS,탁도,화학적산소요구량,총질소,총인,전체 전력량
3519,2021-05-27 15:00,18.06,7.78,49.89,16.76,102.52,2.19,4,5.31,0.444,0.034,2.92
3520,2021-05-27 16:00,17.52,7.83,48.20175,16.86,100.51,2.11,4,5.06,0.423,0.034,2.92
3521,2021-05-27 17:00,18.21,7.83,52.0104,16.93,99.67,2.09,4,4.52,0.408,0.034,2.92
3522,2021-05-27 18:00,18.19,7.81,45.009,16.94,99.52,2.1,3,4.24,0.406,0.031,2.92
3523,2021-05-27 19:00,17.29,7.81,50.05,17,98.74,2.09,3,3.91,0.424,0.04,2.93
3524,2021-05-27 20:00,17.13,7.79,50.12,17.09,97.5,2.07,3,4,0.414,0.039,2.94
3525,2021-05-27 21:00,17.35,7.85,50.03,16.96,99.2,2.07,3,3.69,0.394,0.033,2.92
3526,2021-05-27 22:00,17.85,7.95,49.97,16.87,100.81,2.03,6,13.18,1.518,0.068,2.92
3527,2021-05-27 23:00,17.58,7.99,54.956,16.85,101.04,2.01,7,12.68,1.841,0.077,2.92
3528,2021-05-28 0:00,17.34,7.93,50.03,16.97,99.1,2.01,6,13.22,1.885,0.077,2.92
3529,2021-05-28 1:00,17.13,7.68,52.1248,17.09,97.52,2.15,7,12.67,1.811,0.068,2.94
3530,2021-05-28 2:00,17.01,7.73,50.17,17.15,96.59,2.1,6,12.58,1.382,0.075,2.94
3531,2021-05-28 3:00,17.04,7.81,50.16,17.14,96.81,2.04,5,4.2,1.082,0.037,2.94
3532,2021-05-28 4:00,16.9,7.77,50.11,17.07,97.74,2.09,4,4.66,1.067,0.039,2.94
3533,2021-05-28 5:00,17.13,7.83,50.12,17.09,97.5,2.05,4,4.57,0.582,0.04,2.94
3534,2021-05-28 6:00,17.46,7.84,50.23,17.24,95.44,1.99,5,4.15,0.456,0.033,2.95
3535,2021-05-28 7:00,16.75,7.86,50.28,17.3,94.61,1.96,4,4.86,0.426,0.037,2.95
3536,2021-05-28 8:00,16.83,7.84,50.26,17.27,94.99,1.98,3,4.47,0.365,0.034,2.95
3537,2021-05-28 9:00,16.72,7.83,50.29,17.32,94.39,1.98,3,3.95,0.408,0.037,2.95
3538,2021-05-28 10:00,16.4,7.79,55.462,17.5,92.04,1.96,3,4.62,0.394,0.031,2.97
3539,2021-05-28 11:00,16.49,7.77,50.39,17.45,92.7,1.98,2,4.22,0.401,0.038,2.96
3540,2021-05-28 12:00,16.81,7.75,48.25,17.27,95.08,2.05,3,3.56,0.401,0.038,2.95
3541,2021-05-28 13:00,17.77,7.74,49.89,16.75,102.61,2.22,2,4.33,0.401,0.034,2.92
3542,2021-05-28 14:00,18.08,7.73,49.76,16.58,105.13,2.29,2,4.61,0.502,0.038,2.9
3543,2021-05-28 15:00,18.01,7.74,49.79,16.62,104.56,2.27,2,4.61,0.502,0.038,2.9
3544,2021-05-28 16:00,17.92,7.77,51.8232,16.67,103.82,2.23,4,4.61,0.502,0.032,2.9
3545,2021-05-28 17:00,17.74,7.83,49.9,16.77,102.35,2.15,3,3.46,0.487,0.032,2.92
3546,2021-05-28 18:00,17.54,7.82,49.94,16.85,100.67,2.12,3,3,0.314,0.034,2.92
3547,2021-05-28 19:00,17.25,7.81,50.07,17.02,98.43,2.08,3,3.3,0.232,0.032,2.93
3548,2021-05-28 20:00,17.2,7.78,50.09,17.05,98.04,2.09,3,3.2,0.227,0.037,2.94
3549,2021-05-28 21:00,17.6,7.83,50.05,16.99,98.81,2.07,2,3.18,0.259,0.037,2.93
3550,2021-05-28 22:00,17.71,8.08,46.91,16.78,102.05,1.97,7,3.36,0.252,0.028,2.92
3551,2021-05-28 23:00,18.51,8.09,49.98,16.9,99.98,1.92,8,12.62,1.461,0.084,2.92
3552,2021-05-29 0:00,17.4,8.02,50.01,16.94,99.55,1.96,8,12.42,0.952,0.076,2.92
3553,2021-05-29 1:00,17.36,7.95,48.27895,16.96,99.26,2,8,12.81,1.709,0.062,2.92
3554,2021-05-29 2:00,16.94,7.7,50.09,17.05,98.06,2.15,8,12.97,1.851,0.07,2.94
3555,2021-05-29 3:00,16.99,7.77,50.18,17.16,96.44,2.07,5,12.78,1.803,0.08,2.94
3556,2021-05-29 4:00,18.06,7.79,50.16,17.14,96.81,2.06,5,3.76,0.648,0.044,2.94
3557,2021-05-29 5:00,17.04,7.77,50.16,17.14,96.82,2.07,4,4.72,0.299,0.031,2.94
3558,2021-05-29 6:00,17.05,7.76,50.15,17.13,96.89,2.08,4,3.81,0.244,0.042,2.94
3559,2021-05-29 7:00,16.28,7.78,50.14,17.11,97.12,2.07,3,3.94,0.255,0.033,2.94
3560,2021-05-29 8:00,17.4,7.79,50.13,17.1,97.27,2.07,3,4.27,0.262,0.031,2.94
3561,2021-05-29 9:00,16.5,7.75,50.05,16.99,98.82,2.13,3,4.89,0.261,0.032,2.93
3562,2021-05-29 10:00,17.74,7.72,49.9,16.77,102.37,2.23,3,4.8,0.259,0.036,2.92
3563,2021-05-29 11:00,18.39,7.69,47.9026,16.42,107.72,2.38,2,4.66,0.268,0.035,2.89
3564,2021-05-29 12:00,18.99,7.71,47.42,16.1,112.87,2.48,2,4.98,0.266,0.038,2.87
3565,2021-05-29 13:00,19.24,7.69,52.33,15.98,115.09,2.55,2,5.03,0.283,0.039,2.86
3566,2021-05-29 14:00,21.1,7.68,51.324,16.01,114.56,2.55,2,4.67,0.302,0.041,2.86
3567,2021-05-29 15:00,19.7,7.84,49.13,15.73,119.16,2.51,3,4.81,0.301,0.04,2.84
3568,2021-05-29 16:00,18.24,7.82,49.6,16.36,108.63,2.3,4,6.07,0.334,0.035,2.88
3569,2021-05-29 17:00,18.7,7.79,49.83,16.68,103.65,2.21,4,5.11,0.334,0.037,2.9
3570,2021-05-29 18:00,17.67,7.79,49.93,16.8,101.8,2.17,3,4.97,0.334,0.035,2.92
3571,2021-05-29 19:00,17.57,7.78,49.97,16.86,101,2.16,3,5,0.367,0.035,2.92
3572,2021-05-29 20:00,17.47,7.77,49.97,16.89,100.13,2.14,3,5.25,0.288,0.033,2.92
3573,2021-05-29 21:00,17.51,7.74,49.96,16.87,100.45,2.17,3,4.96,0.273,0.036,2.92
3574,2021-05-29 22:00,17.46,7.7,49.98,16.9,100.06,2.2,2,4.5,0.292,0.041,2.92
3575,2021-05-29 23:00,18.36,7.69,50.04,16.98,98.99,2.18,2,4.66,0.288,0.038,2.93
3576,2021-05-30 0:00,17.2,7.68,50.09,17.05,98.06,2.17,2,4.83,0.3,0.036,2.94
3577,2021-05-30 1:00,17.14,7.67,45.108,17.08,97.6,2.16,2,4.19,0.319,0.042,2.94
3578,2021-05-30 2:00,17.95,7.65,52.1144,17.07,97.68,2.18,2,4.33,0.29,0.039,2.94
3579,2021-05-30 3:00,17.15,7.68,50.11,17.07,97.67,2.16,3,4.31,0.313,0.032,2.94
3580,2021-05-30 4:00,16.26,7.73,52.156,17.12,96.98,2.11,4,4.39,0.304,0.042,2.94
3581,2021-05-30 5:00,17.12,7.75,50.12,17.09,97.43,2.1,3,4.25,0.293,0.041,2.94
3582,2021-05-30 6:00,17.38,7.77,50.14,17.11,97.12,2.08,4,4.43,0.275,0.034,2.94
3583,2021-05-30 7:00,17.17,7.76,48.1,17.06,97.82,2.1,3,4.29,0.278,0.038,2.94
3584,2021-05-30 8:00,17.29,7.76,48.29825,17,98.75,2.12,3,4.58,0.28,0.041,2.93
3585,2021-05-30 9:00,15.78,7.75,49.95,16.86,100.61,2.17,3,4.93,0.283,0.034,2.92
3586,2021-05-30 10:00,18.18,7.75,49.72,16.53,105.96,2.29,3,4.8,0.28,0.034,2.9
3587,2021-05-30 11:00,18.44,7.74,49.62,16.39,108.13,2.35,2,4.85,0.301,0.034,2.88
3588,2021-05-30 12:00,18.73,7.72,49.51,16.24,110.61,2.42,2,4.88,0.301,0.037,2.88
3589,2021-05-30 13:00,19.18,7.7,49.35,16.01,114.56,2.53,2,5.09,0.305,0.038,2.86
3590,2021-05-30 14:00,19.55,7.71,52.18,15.8,117.8,2.59,2,5.32,0.311,0.036,2.85
3591,2021-05-30 15:00,19.34,7.7,51.26,15.9,115.9,2.56,2,5.16,0.304,0.038,2.85
3592,2021-05-30 16:00,18.62,7.73,49.56,16.29,109.66,2.39,3,5,0.298,0.039,2.88
3593,2021-05-30 17:00,18.02,7.76,48.04735,16.61,104.64,2.25,3,4.87,0.291,0.038,2.9
3594,2021-05-30 18:00,17.95,7.78,51.8024,16.65,104.06,2.22,2,4.55,0.292,0.035,2.9
3595,2021-05-30 19:00,18.71,7.79,44.937,16.82,101.64,2.17,3,4.19,0.292,0.035,2.92
3596,2021-05-30 20:00,17.37,7.76,50.01,16.95,99.35,2.13,3,4.26,0.292,0.034,2.92
3597,2021-05-30 21:00,17.09,7.74,50.14,17.11,97.2,2.1,3,4.22,0.393,0.035,2.94
3598,2021-05-30 22:00,17.25,7.69,45.063,17.02,98.45,2.17,2,4.44,0.306,0.035,2.93
3599,2021-05-30 23:00,17.48,7.67,49.97,16.88,100.22,2.22,2,4.62,0.321,0.042,2.92
3600,2021-05-31 0:00,17.22,7.66,51.9688,16.88,100.23,2.23,2,4.77,0.279,0.032,2.92
3601,2021-05-31 1:00,18.04,7.73,49.78,16.6,104.8,2.28,2,4.17,0.29,0.034,2.9
3602,2021-05-31 2:00,18.37,7.75,49.65,16.43,107.54,2.33,3,4.68,0.309,0.036,2.89
3603,2021-05-31 3:00,18.39,7.76,49.64,16.42,107.71,2.32,3,4.4,0.282,0.031,2.89
3604,2021-05-31 4:00,17.99,7.75,49.8,16.63,104.39,2.25,3,4.54,0.311,0.029,2.9
3605,2021-05-31 5:00,18.06,7.72,48.02805,16.59,104.97,2.29,3,4.71,0.308,0.031,2.9
3606,2021-05-31 6:00,17.82,7.76,49.87,16.72,103.01,2.22,4,4.46,0.326,0.038,2.92
3607,2021-05-31 7:00,18.13,7.76,49.74,16.55,105.54,2.27,3,4.46,0.306,0.03,2.9
3608,2021-05-31 8:00,18.19,7.76,49.72,16.52,106.04,2.28,3,4.42,0.313,0.033,2.9
3609,2021-05-31 9:00,18.41,7.75,49.64,16.41,107.88,2.33,3,4.29,0.325,0.033,2.89
3610,2021-05-31 10:00,18.37,7.79,44.685,16.43,107.53,2.29,3,4.61,0.312,0.031,2.89
3611,2021-05-31 11:00,18.58,7.73,49.57,16.32,109.32,2.38,3,4.95,0.332,0.034,2.88
3613,2021-05-31 13:00,19.92,7.71,49.16,15.77,118.45,2.61,2,4.58,0.311,0.031,2.84
3614,2021-05-31 14:00,20.26,7.7,49.07,15.62,121.7,2.7,2,4.34,0.337,0.035,2.83
3615,2021-05-31 15:00,19.52,7.71,49.13,15.7,120.01,2.65,3,4.17,0.327,0.033,2.84
3616,2021-05-31 16:00,20.06,7.67,51.0952,15.71,119.81,2.68,3,4.2,0.324,0.033,2.84
3617,2021-05-31 17:00,21.34,7.78,49.01,15.53,123.29,2.66,4,4.36,0.317,0.034,2.83
3618,2021-05-31 18:00,19.51,7.84,49.2,15.82,117.42,2.47,4,4.09,0.316,0.031,2.85
3619,2021-05-31 19:00,19.08,7.81,49.38,16.06,113.65,2.42,3,4.19,0.321,0.031,2.86
3620,2021-05-31 20:00,18.23,7.83,47.87365,16.36,108.54,2.29,3,4.11,0.308,0.03,2.88
3621,2021-05-31 21:00,19.33,7.78,47.9605,16.5,106.45,2.28,3,4.03,0.308,0.029,2.9
3622,2021-05-31 22:00,18.2,7.75,49.72,16.52,106.12,2.29,4,4.02,0.308,0.031,2.9
3623,2021-05-31 23:00,18.06,7.76,51.77,16.59,104.96,2.26,4,4.33,0.386,0.034,2.9
3624,2021-06-01 0:00,18.01,7.78,49.79,16.62,104.55,2.24,4,4.07,0.288,0.029,2.9
3625,2021-06-01 1:00,18,7.75,44.811,16.62,104.47,2.26,3,4.22,0.292,0.029,2.9
3626,2021-06-01 2:00,18.1,7.7,49.76,16.57,105.3,2.31,3,4.37,0.297,0.03,2.9
3627,2021-06-01 3:00,18.35,7.7,51.7712,16.6,104.89,2.31,3,4.26,0.321,0.038,2.9
3628,2021-06-01 4:00,17.95,7.72,49.81,16.65,104.07,2.27,4,4.1,0.309,0.029,2.9
3629,2021-06-01 5:00,18.26,7.74,46.81,16.65,104.15,2.26,4,4.47,0.325,0.03,2.9
3630,2021-06-01 6:00,18.08,7.73,49.76,16.58,105.13,2.29,4,5,0.325,0.036,2.9
3631,2021-06-01 7:00,18.23,7.75,49.71,16.5,106.37,2.3,5,4.58,0.315,0.027,2.9
3632,2021-06-01 8:00,18.01,7.78,49.79,16.62,104.55,2.24,4,5.07,0.326,0.031,2.9
3633,2021-06-01 9:00,17.98,7.78,49.8,16.64,104.3,2.23,4,5.23,0.324,0.031,2.9
3634,2021-06-01 10:00,19.62,7.74,51.6984,16.51,106.29,2.3,4,4.64,0.331,0.033,2.9
3635,2021-06-01 11:00,18.33,7.75,49.67,16.45,107.2,2.32,4,5.14,0.32,0.032,2.89
3636,2021-06-01 12:00,18.54,7.72,49.59,16.34,108.98,2.38,4,4.67,0.313,0.033,2.88
3637,2021-06-01 13:00,18.94,7.72,49.44,16.13,112.43,2.46,4,5.11,0.318,0.031,2.87
3638,2021-06-01 14:00,19.73,7.75,51.1888,15.86,116.7,2.53,4,4.94,0.349,0.032,2.85
3639,2021-06-01 15:00,20.31,7.81,48.95,15.45,125.01,2.68,4,4.39,0.374,0.032,2.83
3640,2021-06-01 16:00,21.03,7.84,49,15.11,132.14,2.81,4,4.34,0.366,0.033,2.79
3641,2021-06-01 17:00,21.26,7.86,43.767,15,134.49,2.85,5,4.42,0.332,0.03,2.79
3642,2021-06-01 18:00,19.3,7.87,49.3,15.95,115.6,2.41,5,4.24,0.332,0.029,2.86
3643,2021-06-01 19:00,19.54,7.83,44.667,16.39,108.03,2.27,4,4.36,0.302,0.029,2.89
3644,2021-06-01 20:00,18.24,7.82,54.67,16.5,106.44,2.25,4,4.42,0.314,0.029,2.9
3645,2021-06-01 21:00,16.27,7.81,54.736,16.58,105.12,2.23,4,4.27,0.31,0.031,2.9
3646,2021-06-01 22:00,18.14,7.77,47.9991,16.55,105.62,2.27,4,4.19,0.319,0.03,2.9
3647,2021-06-01 23:00,18.67,7.79,47.8061,16.27,110.08,2.35,4,4.17,0.319,0.032,2.88
3648,2021-06-02 0:00,17.03,7.81,49.44,16.14,112.24,2.39,4,4.28,0.319,0.031,2.87
3649,2021-06-02 1:00,18.54,7.78,49.59,16.34,108.97,2.33,4,4.14,0.391,0.029,2.88
3650,2021-06-02 2:00,18.2,7.76,49.72,16.52,106.12,2.29,4,4.3,0.303,0.031,2.9
3651,2021-06-02 3:00,17.78,7.77,49.78,16.6,104.8,2.25,4,4.36,0.301,0.029,2.9
3652,2021-06-02 4:00,18.14,7.73,49.74,16.55,105.63,2.3,4,4.42,0.31,0.038,2.9
3653,2021-06-02 5:00,17.9,7.72,49.83,16.68,103.66,2.26,5,4.51,0.276,0.03,2.9
3654,2021-06-02 6:00,17.81,7.73,54.857,16.73,102.93,2.24,4,4.42,0.299,0.031,2.92
3655,2021-06-02 7:00,17.8,7.72,49.87,16.73,102.85,2.25,4,4.7,0.308,0.035,2.92
3656,2021-06-02 8:00,18.09,7.69,49.76,16.58,105.22,2.32,4,4.21,0.268,0.031,2.9
3657,2021-06-02 9:00,18.33,7.69,52.67,16.45,107.21,2.37,4,4.4,0.295,0.031,2.89
3658,2021-06-02 10:00,18.15,7.73,49.64,16.41,107.88,2.35,4,4.4,0.293,0.031,2.89
3659,2021-06-02 11:00,19.17,7.72,47.7289,16.16,111.82,2.45,4,4.44,0.321,0.034,2.87
3660,2021-06-02 12:00,19.09,7.73,49.38,16.05,113.75,2.49,4,4.39,0.317,0.033,2.86
3661,2021-06-02 13:00,19.69,7.72,51.0952,15.73,119.09,2.62,4,4.51,0.326,0.034,2.84
3662,2021-06-02 14:00,19.92,7.69,49.08,15.64,121.33,2.7,4,4.22,0.319,0.035,2.83
3663,2021-06-02 15:00,20.35,7.69,50.8872,15.43,125.42,2.8,3,4.38,0.322,0.034,2.82
3664,2021-06-02 16:00,20.58,7.68,50.3258,15.32,127.67,2.86,3,3.97,0.331,0.034,2.81
3665,2021-06-02 17:00,21.26,7.76,48.63,15,134.51,2.94,4,3.91,0.307,0.034,2.79
3666,2021-06-02 18:00,22.66,7.86,51.27,14.5,146.2,3.12,4,4.02,0.332,0.033,2.76
3667,2021-06-02 19:00,22.51,7.93,49.6975,14.45,147.95,3.1,4,4.07,0.323,0.034,2.75
3668,2021-06-02 20:00,19.51,7.88,49.2,15.82,117.41,2.44,4,4.61,0.367,0.031,2.85
3669,2021-06-02 21:00,18.65,7.77,54.494,16.28,109.91,2.36,4,4.12,0.348,0.029,2.88
3670,2021-06-02 22:00,18.22,7.73,49.71,16.51,106.29,2.31,4,3.52,0.386,0.032,2.9
3671,2021-06-02 23:00,18.31,7.7,54.637,16.46,107.04,2.35,4,3.87,0.32,0.033,2.89
3672,2021-06-03 0:00,18.27,7.71,49.69,16.48,106.71,2.34,4,3.88,0.426,0.031,2.9
3673,2021-06-03 1:00,18.64,7.69,49.55,16.28,109.84,2.43,4,3.86,0.426,0.033,2.88
3674,2021-06-03 2:00,18.61,7.71,49.56,16.3,109.58,2.41,4,3.99,0.426,0.031,2.88
3675,2021-06-03 3:00,18.46,7.67,49.62,16.38,108.31,2.41,4,4.19,0.381,0.03,2.88
3676,2021-06-03 4:00,18.21,7.66,49.71,16.51,106.22,2.37,4,4.48,0.259,0.031,2.9
3677,2021-06-03 5:00,18.15,7.64,49.74,16.54,105.72,2.37,4,4.06,0.304,0.03,2.9
3678,2021-06-03 6:00,18.3,7.61,49.68,16.46,106.97,2.43,4,3.83,0.333,0.033,2.9
3679,2021-06-03 7:00,18.57,7.63,49.58,16.32,109.25,2.46,4,4.56,0.318,0.032,2.88
3680,2021-06-03 8:00,18.71,7.62,49.52,16.25,110.45,2.5,4,4.45,0.361,0,2.88
3681,2021-06-03 9:00,18.76,7.62,51.5,16.22,110.88,2.51,4,4.59,0.337,0.035,2.88
3682,2021-06-03 10:00,18.73,7.63,49.51,16.24,110.62,2.5,4,4.21,0.329,0.031,2.88
3683,2021-06-03 11:00,18.59,7.68,47.57,16.31,109.42,2.43,4,4.58,0.323,0.031,2.88
3684,2021-06-03 12:00,18.28,7.69,49.69,16.47,106.8,2.36,6,4.6,0.322,0.032,2.9
3685,2021-06-03 13:00,17.49,7.76,46.96,16.88,100.29,2.15,1,4.57,0.339,0.03,2.92
3686,2021-06-03 14:00,17.44,7.77,54.978,16.91,99.89,2.14,1,0,0,0,2.92
3687,2021-06-03 15:00,15.71,7.77,49.98,16.9,99.97,2.14,1,7.33,0.495,0,2.92
3688,2021-06-03 16:00,17.44,7.76,49.98,16.91,99.9,2.15,1,6.26,0.403,0,2.92
3689,2021-06-03 17:00,17.4,7.76,50.01,16.94,99.6,2.14,1,5.52,0.396,0,2.92
3690,2021-06-03 18:00,17.16,7.76,50,16.92,99.76,2.14,1,5.49,0.427,0.036,2.92
3691,2021-06-03 19:00,17.8,7.77,49.87,16.73,102.84,2.21,1,5.66,0.435,0.033,2.92
3692,2021-06-03 20:00,18.49,7.73,44.982,16.91,99.9,2.17,0,5,0.445,0.035,2.92
3693,2021-06-03 21:00,19.22,7.74,49.97,16.89,100.14,2.17,1,5.46,0.448,0.036,2.92
3694,2021-06-03 22:00,17.28,7.75,52.0624,17,98.67,2.13,1,5.38,0.504,0.033,2.93
3695,2021-06-03 23:00,17.3,7.75,52.052,16.99,98.82,2.13,0,5.51,0.464,0.036,2.93
3696,2021-06-04 0:00,17.26,7.74,50.07,17.01,98.52,2.13,0,4.6,0.381,0.038,2.93
3697,2021-06-04 1:00,17.22,7.74,50.08,17.04,98.21,2.13,0,5.2,0.351,0.033,2.94
3698,2021-06-04 2:00,17.16,7.75,48.11,17.07,97.74,2.11,0,4.69,0.341,0.031,2.94
3699,2021-06-04 3:00,17.2,7.73,50.09,17.05,98.05,2.13,0,4.07,0.341,0.04,2.94
3700,2021-06-04 4:00,16.43,7.72,45.072,17.03,98.29,2.14,0,4.21,0.341,0.043,2.93
3701,2021-06-04 5:00,17.96,7.72,52.1144,17.07,97.74,2.13,1,4.51,0.368,0.035,2.94
3702,2021-06-04 6:00,17.28,7.72,50.06,17,98.67,2.15,0,4.37,0.293,0.032,2.93
3703,2021-06-04 7:00,17.65,7.77,49.93,16.82,101.64,2.18,1,4.67,0.306,0.034,2.92
3704,2021-06-04 8:00,17.34,7.74,48.27895,16.97,99.14,2.15,1,4.51,0.311,0.035,2.92
3705,2021-06-04 9:00,17.4,7.74,47.01,16.94,99.61,2.16,0,4.56,0.271,0.033,2.92
3706,2021-06-04 10:00,18.22,7.73,50,16.92,99.77,2.17,0,4.52,0.293,0.03,2.92
3707,2021-06-04 11:00,17.42,7.74,45,16.92,99.76,2.16,1,4.52,0.318,0.034,2.92
3708,2021-06-04 12:00,17.5,7.7,54.956,16.87,100.38,2.2,0,4.21,0.333,0.035,2.92
3709,2021-06-04 13:00,17.96,7.75,51.8024,16.65,104.15,2.25,1,4.08,0.325,0.038,2.9
3710,2021-06-04 14:00,19.09,7.96,49.38,16.05,113.7,2.3,1,4.98,0.335,0.035,2.86
3711,2021-06-04 15:00,20.77,8,52.07,15.61,121.72,2.44,1,5.18,0.252,0.027,2.83
3712,2021-06-04 16:00,20.31,7.98,50.95,15.45,124.97,2.53,1,4.75,0.221,0.028,2.83
3713,2021-06-04 17:00,20.98,7.99,48.73,15.13,131.59,2.67,3,4.86,0.247,0.022,2.8
3714,2021-06-04 18:00,21.27,7.98,48.63,15,134.56,2.74,3,4.79,0.253,0.025,2.79
3715,2021-06-04 19:00,21.39,7.95,50.9496,15.51,123.73,2.53,2,4.9,0.261,0.026,2.83
3716,2021-06-04 20:00,19.92,7.94,49.08,15.64,121.27,2.48,2,4.84,0.278,0.028,2.83
3717,2021-06-04 21:00,20.28,7.96,49.06,15.61,121.93,2.48,2,5.12,0.24,0.025,2.83
3718,2021-06-04 22:00,20.06,7.95,49.04,15.57,122.59,2.5,1,4.58,0.234,0.023,2.83
3719,2021-06-04 23:00,19.73,7.94,49.13,15.72,119.43,2.44,1,4.97,0.227,0.031,2.84
3720,2021-06-05 0:00,19.83,7.95,49.12,15.68,120.43,2.45,1,5.01,0.227,0.021,2.83
3721,2021-06-05 1:00,19.92,7.95,49.16,15.77,118.4,2.41,1,5.1,0.222,0.02,2.84
3722,2021-06-05 2:00,18.75,7.97,49.18,15.8,117.74,2.38,1,4.41,0.227,0.032,2.85
3723,2021-06-05 3:00,19.34,7.96,49.26,15.9,115.85,2.34,1,4.73,0.226,0.02,2.85
3724,2021-06-05 4:00,19.68,7.94,47.25,15.89,116.22,2.37,1,5.12,0.204,0.018,2.85
3725,2021-06-05 5:00,19.26,7.93,49.32,15.97,115.22,2.36,1,4.95,0.225,0.022,2.86
3726,2021-06-05 6:00,19.25,7.93,49.32,15.97,115.13,2.35,1,4.33,0.241,0.031,2.86
3727,2021-06-05 7:00,19.25,7.91,46.32,15.97,115.14,2.37,1,4.51,0.355,0.02,2.86
3728,2021-06-05 8:00,19.39,7.92,49.24,15.88,116.31,2.38,1,4.2,0.283,0.023,2.85
3729,2021-06-05 9:00,18.97,7.85,49.43,16.11,112.67,2.36,6,4.44,0.286,0.025,2.87
3730,2021-06-05 10:00,19.03,7.85,49.4,16.08,113.2,2.38,8,4.31,0.293,0.025,2.87
3731,2021-06-05 11:00,19.05,7.85,49.4,16.07,113.38,2.38,7,5.47,0.341,0.031,2.86
3732,2021-06-05 12:00,18.98,7.86,49.42,16.11,112.76,2.36,6,5.24,0.354,0.031,2.87
3733,2021-06-05 13:00,19.11,7.86,44.433,16.04,113.9,2.38,5,5.38,0.317,0.033,2.86
3734,2021-06-05 14:00,19.11,7.87,49.37,16.04,113.9,2.37,5,5.21,0.337,0.033,2.86
3735,2021-06-05 15:00,19.3,7.85,49.3,15.95,115.6,2.43,4,5.21,0.34,0.032,2.86
3736,2021-06-05 16:00,19.35,7.85,49.26,15.9,115.96,2.43,4,4.71,0.312,0.033,2.85
3737,2021-06-05 17:00,19.27,7.85,49.32,15.96,115.33,2.42,4,5.07,0.322,0.033,2.86
3738,2021-06-05 18:00,19.13,7.85,49.37,16.03,114.08,2.4,4,4.84,0.325,0.031,2.86
3739,2021-06-05 19:00,19.49,7.85,54.131,15.83,117.23,2.46,2,4.71,0.323,0.033,2.85
3740,2021-06-05 20:00,19.7,7.87,49.13,15.73,119.16,2.49,4,5.22,0.36,0.034,2.84
3741,2021-06-05 21:00,18.99,7.83,49.42,16.1,112.85,2.38,3,5.17,0.329,0.034,2.87
3742,2021-06-05 22:00,19.53,7.85,49.19,15.81,117.6,2.47,4,5.16,0.321,0.033,2.85
3743,2021-06-05 23:00,19.67,7.89,51.1056,15.74,118.88,2.46,4,5.12,0.344,0.033,2.84
3744,2021-06-06 0:00,19.92,7.91,49.16,15.77,118.41,2.44,3,5.01,0.346,0.027,2.84
3745,2021-06-06 1:00,19.25,7.88,49.32,15.97,115.15,2.39,3,5.03,0.318,0.025,2.86
3746,2021-06-06 2:00,21.26,7.88,49.26,15.91,115.78,2.4,3,5.28,0.354,0.03,2.85
3747,2021-06-06 3:00,19.3,7.9,49.3,15.95,115.59,2.39,2,5.11,0.401,0.036,2.86
3748,2021-06-06 4:00,19.26,7.88,49.32,15.97,115.24,2.4,2,5.4,0.342,0.029,2.86
3749,2021-06-06 5:00,19.4,7.87,49.24,15.88,116.42,2.43,4,5.45,0.345,0.031,2.85
3750,2021-06-06 6:00,19.63,7.85,49.15,15.76,118.5,2.49,5,4.67,0.359,0.03,2.84
3751,2021-06-06 7:00,19.51,7.85,46.12,15.69,120.26,2.53,2,5.3,0.359,0.023,2.84
3752,2021-06-06 8:00,19.56,7.85,49.18,15.79,117.86,2.48,2,5.39,0.359,0.031,2.85
3753,2021-06-06 9:00,19.75,7.85,51.0952,15.71,119.66,2.52,2,5.12,0.448,0.031,2.84
3754,2021-06-06 10:00,19.73,7.89,44.217,15.72,119.44,2.48,2,5.42,0.385,0.029,2.84
3755,2021-06-06 11:00,20.17,7.88,44.262,15.79,117.95,2.45,3,5.06,0.37,0.027,2.85
3756,2021-06-06 12:00,19.69,7.9,49.13,15.73,119.05,2.46,4,4.94,0.344,0.03,2.84
3757,2021-06-06 13:00,19.37,7.92,47.42975,15.76,118.48,2.43,3,4.62,0.34,0.029,2.84
3758,2021-06-06 14:00,21.71,7.93,44.217,15.72,119.33,2.45,3,5.03,0.293,0.025,2.84
3759,2021-06-06 15:00,19.8,7.94,49.13,15.7,120.15,2.46,2,4.82,0.32,0.025,2.84
3760,2021-06-06 16:00,19.84,7.95,49.11,15.68,120.52,2.46,2,4.61,0.327,0.026,2.83
3761,2021-06-06 17:00,19.2,7.92,49.06,15.6,122.03,2.52,3,4.99,0.324,0.025,2.83
3762,2021-06-06 18:00,20.48,7.89,47.89,15.37,126.65,2.64,2,4.68,0.328,0.025,2.81
3763,2021-06-06 19:00,20.62,7.87,52.84,15.3,128.03,2.69,2,5.23,0.377,0.031,2.81
3764,2021-06-06 20:00,21.1,7.87,48.78,15.22,129.81,2.73,3,4.53,0.381,0.034,2.81
3765,2021-06-06 21:00,19.55,7.87,49.18,15.8,117.76,2.46,2,5.11,0.358,0.031,2.85
3766,2021-06-06 22:00,19.91,7.87,49.09,15.64,121.19,2.54,2,5.14,0.36,0.032,2.83
3767,2021-06-06 23:00,20.39,7.87,48.92,15.41,125.77,2.64,3,5,0.361,0.03,2.79
3768,2021-06-07 0:00,20.45,7.89,48.9,15.38,126.35,2.64,3,4.84,0.365,0.032,2.81
