timestamp,temperature_c,ph,pressure_stage1_bar,pressure_stage2_bar,tds_stage1_mg_l,tds_stage2_mg_l,turbidity_ntu,cod_mg_l,total_n_mg_l,total_p_mg_l,sec_kwh_m3
2021-06-13 0:00,20.24,7.91,44.235,15.75,118.58,2.44,1,3.63,0.519,0.034,2.84
2021-06-13 1:00,20.16,7.96,49.0,15.52,123.54,2.52,2,3.99,0.529,0.035,2.83
2021-06-13 2:00,19.56,7.92,51.1472,15.79,117.85,2.42,2,4.5,0.54,0.034,2.85
2021-06-13 3:00,19.99,7.94,54.043,15.93,119.04,2.43,2,4.32,0.47,0.033,2.84
2021-06-13 4:00,19.82,7.94,49.12,15.69,120.34,2.46,1,4.51,0.507,0.033,2.84
2021-06-13 5:00,19.66,7.92,49.15,15.75,118.77,2.44,2,4.58,0.484,0.033,2.84
2021-06-13 6:00,19.61,7.92,49.16,15.77,118.32,2.43,1,4.48,0.477,0.034,2.84
2021-06-13 7:00,19.5,7.9,49.2,15.82,117.31,2.42,1,4.39,0.489,0.036,2.85
2021-06-13 8:00,19.48,7.89,52.21,15.83,117.13,2.43,2,4.65,0.499,0.0,2.85
2021-06-13 9:00,19.49,7.89,49.21,15.83,117.22,2.43,2,4.35,0.444,0.037,2.85
2021-06-13 10:00,19.58,7.87,54.087,15.78,118.04,2.46,1,4.76,0.505,0.035,2.85
2021-06-13 11:00,20.79,7.87,49.16,15.77,118.33,2.47,1,4.42,0.507,0.038,2.84
2021-06-13 12:00,19.77,7.88,49.13,15.71,119.87,2.5,1,4.77,0.493,0.038,2.84
2021-06-13 13:00,17.98,7.89,49.14,15.93,118.95,2.47,1,4.2,0.524,0.036,2.84
2021-06-13 14:00,19.78,7.92,49.13,15.7,119.96,2.47,2,4.26,0.473,0.034,2.84
2021-06-13 15:00,20.35,7.95,48.94,15.43,125.37,2.56,2,4.29,0.482,0.036,2.82
2021-06-13 16:00,20.38,7.96,48.92,15.41,125.65,2.56,1,4.32,0.447,0.034,2.81
2021-06-13 17:00,20.31,7.91,48.95,15.45,124.99,2.59,1,4.86,0.447,0.028,2.83
2021-06-13 18:00,19.91,7.9,52.09,15.64,121.19,2.51,1,4.32,0.447,0.032,2.83
2021-06-13 19:00,19.99,7.95,48.97,15.48,124.4,2.54,1,4.94,0.686,0.03,2.83
2021-06-13 20:00,19.75,7.88,49.13,15.71,119.66,2.49,1,4.35,0.603,0.033,2.84
2021-06-13 21:00,20.3,7.94,48.95,15.45,124.89,2.56,2,4.34,0.526,0.028,2.83
2021-06-13 22:00,20.36,7.92,48.93,15.42,125.47,2.59,2,4.06,0.552,0.036,2.82
2021-06-13 23:00,21.11,7.93,48.68,15.07,132.93,2.75,1,4.67,0.528,0.032,2.79
2021-06-14 0:00,21.36,7.98,48.6,14.96,135.49,2.76,2,4.77,0.544,0.031,2.79
2021-06-14 1:00,21.72,8.0,51.49,14.8,139.27,2.83,2,4.93,0.546,0.03,2.77
2021-06-14 2:00,20.37,7.92,44.037,15.42,125.57,2.59,2,4.34,0.544,0.031,2.81
2021-06-14 3:00,20.49,7.92,48.89,15.36,126.74,2.62,4,4.9,0.519,0.027,2.81
2021-06-14 4:00,20.29,7.88,48.96,15.46,124.91,2.61,2,4.93,0.508,0.029,2.83
2021-06-14 5:00,19.7,7.86,49.13,15.93,119.16,2.5,2,4.75,0.552,0.034,2.84
2021-06-14 6:00,20.17,7.9,50.96,15.52,123.65,2.57,2,4.71,0.478,0.028,2.83
2021-06-14 7:00,20.03,7.87,49.05,15.58,122.33,2.56,2,4.52,0.522,0.032,2.83
2021-06-14 8:00,20.83,7.87,49.05,15.58,122.33,2.56,2,4.69,0.514,0.032,2.83
2021-06-14 9:00,20.1,7.88,49.02,15.55,122.99,2.57,2,4.81,0.531,0.032,2.83
2021-06-14 10:00,20.11,7.88,49.02,15.54,123.08,2.57,2,4.41,0.523,0.034,2.83
2021-06-14 11:00,20.25,7.86,45.97,15.48,124.42,2.62,2,4.83,0.499,0.035,2.83
2021-06-14 12:00,22.75,7.91,48.57,14.91,136.55,2.85,2,4.17,0.495,0.034,2.79
2021-06-14 13:00,22.36,8.13,49.27,14.5,146.1,2.87,2,4.41,0.546,0.034,2.76
2021-06-14 14:00,21.34,7.96,48.61,14.97,135.28,2.77,2,5.0,0.5,0.027,2.79
2021-06-14 15:00,20.2,7.87,48.99,15.5,123.94,2.6,2,5.06,0.49,0.027,2.83
2021-06-14 16:00,18.16,7.88,48.99,15.51,123.75,2.59,2,5.15,0.492,0.024,2.83
2021-06-14 17:00,20.21,7.88,48.98,15.5,124.04,2.59,2,4.23,0.489,0.026,2.83
2021-06-14 18:00,20.23,7.89,45.89,15.36,126.74,2.64,2,4.7,0.524,0.026,2.81
2021-06-14 19:00,19.95,7.84,49.07,15.62,121.58,2.57,2,4.28,0.524,0.027,2.83
2021-06-14 20:00,19.97,7.83,49.07,15.61,121.77,2.58,2,4.72,0.524,0.029,2.83
2021-06-14 21:00,19.95,7.82,44.163,15.62,121.58,2.59,2,4.09,0.644,0.027,2.83
2021-06-14 22:00,22.14,7.8,49.01,15.53,123.29,2.65,1,3.94,0.566,0.03,2.83
2021-06-14 23:00,20.02,7.79,49.05,15.59,122.25,2.63,1,4.49,0.584,0.03,2.83
2021-06-15 0:00,20.53,7.89,52.87,15.34,127.13,2.65,2,4.37,0.554,0.03,2.81
2021-06-15 1:00,20.63,7.87,50.3052,15.3,128.12,2.69,2,4.59,0.541,0.026,2.81
2021-06-15 2:00,21.31,7.91,45.62,14.98,134.99,2.81,4,4.92,0.485,0.027,2.79
2021-06-15 3:00,19.99,7.9,48.74,15.15,131.31,2.74,4,4.35,0.545,0.024,2.8
2021-06-15 4:00,20.63,7.87,48.84,15.3,128.12,2.69,3,4.97,0.532,0.023,2.81
2021-06-15 5:00,21.19,7.9,48.66,15.04,133.75,2.79,4,4.7,0.499,0.024,2.79
2021-06-15 6:00,20.73,7.89,50.2743,15.25,129.11,2.7,4,4.5,0.508,0.017,2.81
2021-06-15 7:00,20.58,7.87,48.86,15.32,127.63,2.68,3,4.88,0.512,0.022,2.81
2021-06-15 8:00,20.58,7.87,48.86,15.32,127.63,2.68,2,4.45,0.508,0.024,2.81
2021-06-15 9:00,20.51,7.87,50.8352,15.35,126.95,2.67,2,4.78,0.496,0.023,2.81
2021-06-15 10:00,20.48,7.87,48.89,15.37,126.65,2.66,2,4.06,0.499,0.025,2.81
2021-06-15 11:00,20.43,7.9,50.8664,15.39,126.16,2.62,2,4.24,0.488,0.025,2.81
2021-06-15 12:00,20.39,7.88,50.8768,15.41,125.77,2.63,2,4.61,0.466,0.022,2.81
2021-06-15 13:00,20.35,7.87,48.94,15.43,125.39,2.63,2,4.7,0.487,0.024,2.82
2021-06-15 14:00,20.35,7.88,48.94,15.43,125.38,2.62,2,4.04,0.47,0.025,2.82
2021-06-15 15:00,20.32,7.9,48.95,15.44,125.09,2.6,2,4.03,0.502,0.028,2.83
2021-06-15 16:00,20.25,7.88,48.97,15.48,124.42,2.6,2,3.93,0.458,0.026,2.83
2021-06-15 17:00,20.2,7.85,48.99,15.5,123.95,2.62,2,4.23,0.468,0.025,2.83
2021-06-15 18:00,20.66,7.91,48.83,15.28,128.41,2.66,2,3.9,0.451,0.026,2.81
2021-06-15 19:00,20.7,7.88,48.92,15.4,125.87,2.63,2,3.88,0.455,0.025,2.81
2021-06-15 20:00,20.95,7.94,48.74,15.15,131.3,2.7,3,3.91,0.448,0.028,2.8
2021-06-15 21:00,21.16,7.94,50.7208,15.19,130.39,2.68,2,3.94,0.448,0.026,2.81
2021-06-15 22:00,20.94,7.95,48.74,15.15,131.2,2.69,3,3.73,0.448,0.025,2.8
2021-06-15 23:00,20.92,7.94,48.74,15.16,131.0,2.7,2,4.05,0.537,0.024,2.8
2021-06-16 0:00,20.58,7.87,48.86,15.32,127.63,2.68,2,3.57,0.454,0.023,2.81
2021-06-16 1:00,20.36,7.84,50.8872,15.42,125.48,2.63,2,3.89,0.469,0.025,2.82
2021-06-16 2:00,20.44,7.84,48.9,15.39,126.27,2.68,2,3.66,0.461,0.027,2.81
2021-06-16 3:00,20.44,7.87,48.9,15.39,126.26,2.65,3,3.79,0.459,0.029,2.81
2021-06-16 4:00,19.94,7.91,48.97,15.48,124.32,2.57,4,3.52,0.424,0.027,2.83
2021-06-16 5:00,20.29,7.87,48.96,15.46,124.81,2.62,3,3.73,0.415,0.025,2.83
2021-06-16 6:00,18.22,7.89,48.97,15.48,124.32,2.59,3,4.0,0.496,0.029,2.83
2021-06-16 7:00,20.15,7.85,49.0,15.53,123.47,2.61,2,4.04,0.434,0.0,2.83
2021-06-16 8:00,20.18,7.84,48.99,15.151,123.76,2.62,2,4.18,0.443,0.031,2.83
2021-06-16 9:00,20.2,7.86,48.99,15.5,123.95,2.61,2,3.77,0.458,0.031,2.83
2021-06-16 10:00,21.04,7.85,48.97,15.48,124.33,2.63,2,4.14,0.458,0.03,2.83
2021-06-16 11:00,20.25,7.84,48.97,15.48,124.43,2.64,2,3.69,0.453,0.031,2.83
2021-06-16 12:00,20.32,7.85,48.95,15.44,125.1,2.64,3,3.63,0.443,0.031,2.83
2021-06-16 13:00,20.31,7.83,48.95,15.45,125.01,2.66,3,4.04,0.468,0.031,2.83
2021-06-16 14:00,20.4,7.85,50.8768,15.4,125.88,2.66,3,3.67,0.47,0.029,2.81
2021-06-16 15:00,20.72,7.86,48.91,15.4,126.07,2.66,3,4.0,0.443,0.032,2.81
2021-06-16 16:00,20.32,7.86,48.95,15.44,125.1,2.63,3,4.16,0.462,0.031,2.83
2021-06-16 17:00,20.14,7.85,49.01,15.53,123.38,2.6,3,3.5,0.455,0.031,2.83
2021-06-16 18:00,20.16,7.85,49.0,15.52,123.57,2.61,3,3.88,0.453,0.029,2.83
2021-06-16 19:00,19.28,7.87,49.03,15.56,122.8,2.57,3,4.02,0.468,0.036,2.83
2021-06-16 20:00,19.83,7.86,50.02,15.55,122.9,2.58,3,4.03,0.415,0.032,2.83
2021-06-16 21:00,20.09,7.86,49.02,15.55,122.9,2.58,3,3.68,0.435,0.033,2.83
2021-06-16 22:00,19.97,7.84,48.98,15.49,124.24,2.63,2,3.69,0.455,0.034,2.83
2021-06-16 23:00,20.18,7.82,53.889,15.51,123.96,2.64,2,3.96,0.455,0.032,2.83
2021-06-17 0:00,20.33,7.81,48.94,15.44,125.21,2.68,2,3.75,0.455,0.035,2.82
2021-06-17 1:00,20.29,7.8,48.96,15.46,124.82,2.68,3,3.47,0.49,0.034,2.83
2021-06-17 2:00,20.43,7.78,52.91,15.39,126.18,2.73,2,3.35,0.427,0.035,2.81
2021-06-17 3:00,19.27,7.8,49.03,15.56,122.72,2.63,2,3.66,0.438,0.035,2.83
2021-06-17 4:00,20.38,7.82,46.92,15.41,125.69,2.68,2,3.64,0.401,0.034,2.81
2021-06-17 5:00,20.67,7.88,48.83,15.28,128.52,2.69,2,3.94,0.434,0.035,2.81
2021-06-17 6:00,21.1,7.88,50.2434,15.22,129.81,2.72,3,3.5,0.408,0.031,2.81
2021-06-17 7:00,20.51,7.88,48.88,15.35,126.94,2.66,3,3.75,0.402,0.031,2.81
2021-06-17 8:00,20.63,7.88,48.84,15.3,128.12,2.68,3,4.13,0.369,0.031,2.81
2021-06-17 9:00,20.64,7.88,48.84,15.29,128.22,2.69,3,3.81,0.41,0.032,2.81
2021-06-17 10:00,22.72,7.87,48.83,15.29,128.32,2.7,3,4.08,0.383,0.028,2.81
2021-06-17 11:00,20.76,7.87,52.8,15.23,129.41,2.72,3,3.27,0.414,0.032,2.81
2021-06-17 12:00,20.74,7.88,48.8,15.24,129.21,2.71,2,3.56,0.407,0.031,2.81
2021-06-17 13:00,21.03,7.89,48.71,15.11,132.12,2.77,2,4.03,0.377,0.028,2.79
2021-06-17 14:00,21.04,7.88,48.71,15.1,132.23,2.78,2,3.44,0.377,0.03,2.79
2021-06-17 15:00,21.15,7.9,48.67,15.05,133.34,2.79,2,3.78,0.391,0.033,2.79
2021-06-17 17:00,22.21,7.92,45.68,15.07,132.93,2.76,2,4.04,0.336,0.032,2.79
2021-06-17 18:00,21.81,7.94,48.65,15.03,133.95,2.76,5,3.84,0.382,0.033,2.79
2021-06-17 19:00,21.23,7.9,48.64,15.02,134.17,2.8,4,3.72,0.32,0.03,2.79
2021-06-17 20:00,21.22,7.93,48.65,15.02,134.05,2.77,4,4.52,0.359,0.035,2.79
2021-06-17 21:00,21.19,7.92,48.66,15.04,133.75,2.78,4,4.45,0.378,0.035,2.79
2021-06-17 22:00,21.21,7.92,48.65,15.03,133.95,2.78,3,4.21,0.359,0.031,2.79
2021-06-17 23:00,20.83,7.88,48.69,15.08,132.74,2.79,3,4.64,0.347,0.033,2.79
2021-06-18 0:00,22.26,7.86,50.1816,15.12,131.83,2.79,3,4.67,0.361,0.036,2.8
2021-06-18 1:00,21.02,7.85,48.71,15.11,132.03,2.8,3,4.31,0.361,0.031,2.79
2021-06-18 2:00,21.03,7.85,48.71,15.11,132.13,2.8,3,4.09,0.361,0.039,2.79
2021-06-18 3:00,21.09,7.85,50.1507,15.08,132.74,2.82,3,4.57,0.492,0.035,2.79
2021-06-18 4:00,18.94,7.88,50.1713,15.1,132.23,2.78,4,3.96,0.435,0.034,2.79
2021-06-18 5:00,20.91,7.89,48.75,15.16,130.91,2.74,5,4.37,0.435,0.035,2.81
2021-06-18 6:00,18.86,7.87,49.74,15.15,131.32,2.77,4,5.13,0.483,0.031,2.8
2021-06-18 7:00,20.18,7.93,48.73,15.13,131.61,2.72,4,5.38,0.473,0.03,2.8
2021-06-18 8:00,20.97,7.97,48.73,15.14,131.49,2.68,4,4.96,0.454,0.037,2.8
2021-06-18 9:00,20.95,7.97,48.74,15.15,131.29,2.68,4,4.86,0.395,0.029,2.8
2021-06-18 10:00,20.96,7.99,48.73,15.14,131.39,2.66,4,4.81,0.389,0.024,2.8
2021-06-18 11:00,20.92,7.95,48.74,15.16,130.99,2.69,4,4.65,0.408,0.029,2.8
2021-06-18 12:00,21.42,7.91,48.76,15.18,130.6,2.71,4,4.34,0.371,0.035,2.81
2021-06-18 13:00,20.96,7.91,50.1919,15.14,131.41,2.73,3,5.18,0.324,0.03,2.8
2021-06-18 14:00,20.99,7.93,50.6688,15.13,131.71,2.72,3,4.54,0.333,0.031,2.8
2021-06-18 15:00,21.0,7.97,48.72,15.12,131.79,2.69,3,4.72,0.345,0.031,2.8
2021-06-18 16:00,21.03,7.96,48.71,15.11,132.1,2.7,5,4.72,0.329,0.028,2.79
2021-06-18 17:00,21.02,7.92,48.71,15.11,132.01,2.74,5,4.95,0.331,0.0,2.79
2021-06-18 18:00,21.09,7.9,48.69,15.08,132.73,2.77,7,4.93,0.352,0.028,2.79
2021-06-18 19:00,21.11,7.88,48.68,15.07,132.94,2.79,6,4.92,0.376,0.032,2.79
2021-06-18 20:00,21.38,7.9,48.69,15.09,132.63,2.77,6,5.05,0.381,0.031,2.79
2021-06-18 21:00,21.04,7.92,48.71,15.1,132.22,2.74,5,5.22,0.368,0.032,2.79
2021-06-18 22:00,21.3,7.94,48.72,15.12,131.8,2.71,5,4.75,0.401,0.034,2.8
2021-06-18 23:00,20.99,7.95,48.72,15.13,131.7,2.7,5,4.99,0.41,0.034,2.8
2021-06-19 0:00,20.98,7.95,50.1919,15.13,131.6,2.7,5,5.38,0.402,0.031,2.8
2021-06-19 1:00,20.91,7.95,48.75,15.16,130.89,2.69,5,4.5,0.341,0.034,2.81
2021-06-19 2:00,20.91,7.92,53.625,15.16,130.9,2.71,4,4.61,0.331,0.031,2.81
2021-06-19 3:00,20.94,7.91,50.6896,15.15,131.21,2.73,4,4.63,0.331,0.027,2.8
2021-06-19 4:00,20.94,7.92,50.6896,15.15,131.2,2.72,4,4.39,0.331,0.033,2.8
2021-06-19 5:00,20.94,7.91,48.74,15.15,131.21,2.73,5,4.56,0.408,0.033,2.8
2021-06-19 6:00,20.95,7.91,47.74,15.15,131.31,2.73,5,4.21,0.323,0.031,2.8
2021-06-19 7:00,20.93,7.91,48.74,15.16,131.11,2.72,4,4.45,0.332,0.031,2.8
2021-06-19 8:00,20.93,7.9,53.614,15.16,131.11,2.73,4,4.25,0.314,0.036,2.8
2021-06-19 9:00,20.92,7.9,48.74,15.16,131.01,2.73,4,4.33,0.311,0.034,2.8
2021-06-19 10:00,20.94,7.9,48.74,15.15,131.21,2.74,5,4.49,0.302,0.031,2.8
2021-06-19 11:00,20.94,7.88,45.74,15.15,131.22,2.75,5,4.37,0.352,0.032,2.8
2021-06-19 12:00,21.03,7.89,48.71,15.11,132.12,2.77,5,4.33,0.345,0.03,2.79
2021-06-19 13:00,21.01,7.89,48.72,15.12,131.92,2.76,5,4.22,0.319,0.03,2.79
2021-06-19 14:00,21.04,7.88,48.71,51.1,132.23,2.78,4,4.14,0.293,0.032,2.79
2021-06-19 15:00,21.54,7.9,48.55,14.88,137.39,2.88,4,4.19,0.353,0.031,2.78
2021-06-19 16:00,23.58,8.28,49.8576,14.01,160.31,3.08,5,3.86,0.315,0.031,2.72
2021-06-19 17:00,22.78,8.33,48.17,14.34,150.85,2.83,5,4.55,0.306,0.029,2.74
2021-06-19 18:00,23.18,8.32,46.05,14.17,155.5,2.94,5,6.59,0.415,0.033,2.74
2021-06-19 19:00,22.87,8.29,48.14,14.3,151.91,2.88,5,5.38,0.417,0.032,2.74
2021-06-19 20:00,21.14,8.2,50.1301,15.06,133.14,2.53,5,5.33,0.361,0.03,2.79
2021-06-19 21:00,21.09,7.96,48.69,15.08,132.71,2.72,6,7.26,0.48,0.035,2.79
2021-06-19 22:00,20.99,7.89,53.592,15.13,131.72,2.76,6,11.39,0.736,0.057,2.8
2021-06-19 23:00,20.97,7.84,48.73,15.14,131.53,2.8,6,9.24,0.579,0.043,2.8
2021-06-20 0:00,21.02,7.79,43.839,15.11,132.05,2.86,8,6.02,0.433,0.041,2.79
2021-06-20 1:00,20.98,7.74,48.73,15.13,131.65,2.9,8,17.95,0.881,0.07,2.8
2021-06-20 2:00,20.95,7.66,48.73,15.15,131.36,2.97,7,21.14,1.566,0.0,2.8
2021-06-20 3:00,20.86,7.66,50.2228,15.19,13.46,2.94,6,18.19,1.256,0.081,2.81
2021-06-20 4:00,20.87,7.64,52.76,15.18,130.56,2.97,6,12.99,0.786,0.063,2.81
2021-06-20 5:00,20.95,7.55,48.73,15.15,131.38,3.08,5,10.14,0.786,0.05,2.8
2021-06-20 6:00,20.72,7.53,50.6792,15.13,131.69,3.11,5,8.03,0.786,0.037,2.8
2021-06-20 7:00,21.01,7.58,50.6584,15.12,131.98,3.06,4,6.43,0.39,0.026,2.79
2021-06-20 8:00,21.91,7.7,48.43,14.71,141.39,3.17,5,5.74,0.271,0.026,2.77
2021-06-20 9:00,21.97,7.76,50.3464,14.68,142.02,3.13,7,4.93,0.232,0.023,2.77
2021-06-20 10:00,22.16,7.78,48.33,14.59,144.0,3.15,7,7.24,0.44,0.039,2.76
2021-06-20 11:00,21.56,7.83,48.54,14.87,137.62,2.95,6,5.03,0.315,0.029,2.78
2021-06-20 12:00,21.8,7.82,48.46,14.76,140.18,3.02,7,6.44,0.427,0.04,2.77
2021-06-20 13:00,21.89,7.79,48.44,14.72,141.15,3.07,7,4.73,0.309,0.032,2.77
2021-06-20 14:00,21.81,7.81,48.46,14.76,140.29,3.03,7,4.9,0.3,0.035,2.77
2021-06-20 15:00,22.0,7.8,48.37,14.65,142.22,3.08,7,4.42,0.305,0.036,2.77
2021-06-20 16:00,22.69,7.84,48.19,14.37,150.01,3.24,6,4.53,0.312,0.035,2.74
2021-06-20 17:00,23.01,7.97,48.1,14.24,153.66,3.2,7,4.46,0.298,0.035,2.74
2021-06-20 18:00,23.05,7.95,49.09,14.22,154.14,3.23,7,5.28,0.321,0.04,2.74
2021-06-20 19:00,23.07,7.95,48.08,14.22,154.37,3.24,8,7.76,0.468,0.07,2.74
2021-06-20 20:00,23.02,7.91,48.1,14.24,153.8,3.26,7,0.0,0.885,0.068,2.74
2021-06-20 21:00,22.39,7.91,50.1904,14.49,146.52,3.08,8,7.76,0.617,0.051,2.75
2021-06-20 22:00,22.71,7.84,48.19,14.37,150.24,3.25,9,6.66,0.564,0.044,2.74
2021-06-20 23:00,22.64,7.83,50.1384,14.4,149.45,3.24,8,5.7,0.521,0.044,2.75
2021-06-21 0:00,22.35,7.86,48.27,14.5,146.08,3.12,8,4.71,0.37,0.035,2.76
2021-06-21 1:00,22.28,7.93,48.29,14.53,145.28,3.03,8,5.24,0.347,0.038,2.76
2021-06-21 2:00,22.28,7.93,48.29,14.53,145.28,3.03,8,4.67,0.302,0.036,2.76
2021-06-21 3:00,22.23,7.94,48.3,14.55,144.71,3.01,7,5.06,0.325,0.032,2.76
2021-06-21 4:00,22.23,7.94,48.3,14.55,144.71,3.01,7,4.77,0.324,0.034,2.76
2021-06-21 5:00,22.25,7.93,50.232,14.54,144.94,3.02,8,4.45,0.288,0.032,2.76
2021-06-21 6:00,22.17,7.92,48.32,14.58,144.07,3.01,7,4.41,0.299,0.036,2.76
2021-06-21 7:00,21.92,7.93,48.43,14.71,141.44,2.95,7,4.71,0.299,0.032,2.77
2021-06-21 8:00,21.89,7.93,45.44,14.72,141.11,2.94,7,4.34,0.299,0.03,2.77
2021-06-21 9:00,21.85,7.95,48.45,14.74,140.68,2.91,8,4.31,0.436,0.031,2.77
2021-06-21 10:00,21.92,8.0,48.43,14.71,141.41,2.88,8,4.35,0.328,0.03,2.77
2021-06-21 11:00,21.9,8.0,48.43,14.72,141.2,2.88,8,4.61,0.303,0.028,2.77
2021-06-21 12:00,21.86,7.99,48.45,14.73,140.77,2.87,7,4.41,0.313,0.028,2.77
2021-06-21 13:00,21.84,7.97,48.45,14.74,140.56,2.89,7,4.19,0.279,0.029,2.77
2021-06-21 14:00,21.86,7.97,48.44,14.73,140.78,2.89,7,4.16,0.322,0.027,2.77
2021-06-21 15:00,21.94,7.96,48.42,14.7,141.64,2.91,7,4.23,0.292,0.028,2.77
2021-06-21 16:00,21.94,7.93,48.42,14.7,141.65,2.95,7,4.4,0.307,0.029,2.77
2021-06-21 17:00,22.12,7.92,48.34,14.6,143.52,3.0,7,4.08,0.32,0.029,2.76
2021-06-21 18:00,23.17,7.95,48.06,14.17,155.55,3.26,7,4.17,0.31,0.029,2.74
2021-06-21 19:00,23.54,7.99,47.95,14.02,159.96,3.33,8,4.12,0.326,0.033,2.72
2021-06-21 20:00,23.94,8.03,47.84,13.86,164.84,3.41,8,4.53,0.373,0.036,2.71
2021-06-21 21:00,24.47,8.03,47.78,13.77,167.73,3.48,8,4.93,0.396,0.037,2.7
2021-06-21 22:00,25.51,8.02,48.05,14.17,155.76,3.2,8,5.65,0.398,0.033,2.74
2021-06-21 23:00,22.54,7.96,48.24,14.44,148.28,3.08,8,6.32,0.492,0.039,2.75
2021-06-22 0:00,21.21,7.91,48.37,14.65,142.3,2.98,8,5.72,0.44,0.036,2.77
2021-06-22 1:00,19.54,7.86,49.49,14.8,139.2,2.96,8,5.73,0.44,0.032,2.78
2021-06-22 2:00,21.54,7.8,48.55,14.88,137.42,2.97,9,5.43,0.423,0.039,2.78
2021-06-22 3:00,21.5,7.81,48.56,14.89,137.0,2.95,8,5.13,0.434,0.038,2.78
2021-06-22 4:00,21.55,7.8,49.9962,14.87,137.53,2.98,8,5.23,0.398,0.036,2.78
2021-06-22 5:00,21.54,7.79,48.55,14.88,137.42,2.98,8,4.29,0.353,0.043,2.78
2021-06-22 6:00,21.52,7.77,48.55,14.89,137.22,3.0,8,4.72,0.373,0.04,2.78
2021-06-22 7:00,22.14,7.76,43.695,14.88,137.43,3.01,8,4.56,0.367,0.039,2.78
2021-06-22 8:00,21.49,7.76,48.56,14.9,136.9,3.0,8,4.5,0.363,0.039,2.78
2021-06-22 9:00,21.52,7.76,50.55,14.89,137.22,3.01,11,4.15,0.363,0.041,2.78
2021-06-22 10:00,21.43,7.76,48.58,14.93,136.27,2.98,5,4.4,0.363,0.04,2.79
2021-06-22 11:00,21.44,7.75,50.0374,14.92,136.38,3.0,5,4.22,0.466,0.041,2.79
2021-06-22 12:00,21.48,7.74,48.56,14.9,136.8,3.02,6,4.56,0.373,0.043,2.78
2021-06-22 13:00,21.72,7.78,48.49,14.8,139.33,3.04,5,3.89,0.345,0.042,2.77
2021-06-22 14:00,22.08,7.79,48.35,14.62,143.11,3.11,6,4.07,0.367,0.043,2.76
2021-06-22 15:00,22.14,7.79,48.33,14.59,143.78,3.13,6,3.94,0.351,0.04,2.76
2021-06-22 16:00,22.28,7.81,48.29,14.53,145.31,3.15,7,4.12,0.369,0.039,2.76
2021-06-22 17:00,23.81,7.82,48.26,14.47,147.42,3.2,5,4.1,0.382,0.038,2.75
2021-06-22 18:00,22.73,7.86,48.27,14.48,147.05,3.15,5,4.57,0.372,0.035,2.76
2021-06-22 19:00,22.65,7.85,48.27,14.5,146.08,3.13,5,4.05,0.36,0.033,2.76
2021-06-22 20:00,22.71,7.8,50.19,14.37,150.25,3.29,5,4.17,0.392,0.038,2.74
2021-06-22 21:00,22.97,7.84,48.11,14.26,153.24,3.32,5,3.88,0.381,0.037,2.74
2021-06-22 22:00,22.89,7.89,48.14,14.29,152.3,3.25,7,4.55,0.367,0.036,2.74
2021-06-22 23:00,22.71,7.9,48.11,14.26,153.22,3.26,7,4.31,0.391,0.036,2.74
2021-06-23 0:00,22.76,7.85,50.0968,14.34,150.81,3.25,7,4.69,0.4,0.036,2.74
2021-06-23 1:00,22.34,7.84,48.27,14.51,145.97,3.13,6,4.97,0.455,0.041,2.76
2021-06-23 2:00,21.66,7.77,48.51,14.82,138.69,3.03,6,4.47,0.43,0.04,2.78
2021-06-23 3:00,21.61,7.71,48.52,14.84,138.18,3.08,6,4.55,0.445,0.041,2.78
2021-06-23 4:00,21.6,7.71,51.53,14.85,138.07,3.08,6,4.41,0.454,0.044,2.78
2021-06-23 5:00,21.56,7.7,49.9962,14.87,137.65,3.08,6,4.51,0.436,0.044,2.78
2021-06-23 6:00,21.67,7.7,48.5,14.82,138.81,3.11,6,4.38,0.41,0.05,2.78
2021-06-23 7:00,21.61,7.7,48.52,14.84,138.18,3.09,6,4.14,0.4,0.047,2.78
2021-06-23 8:00,21.57,7.69,48.54,14.86,137.76,3.09,5,4.34,0.382,0.044,2.78
2021-06-23 9:00,21.25,7.68,51.55,14.89,137.13,3.09,5,4.11,0.412,0.048,2.78
2021-06-23 10:00,21.6,7.68,48.53,14.85,138.08,3.11,5,3.85,0.412,0.045,2.78
2021-06-23 11:00,21.58,7.7,48.53,14.86,137.86,3.08,5,4.24,0.412,0.046,2.78
2021-06-23 12:00,21.3,7.69,48.54,14.87,137.65,3.09,6,4.15,0.412,0.048,2.78
2021-06-23 13:00,21.51,7.66,48.55,14.89,137.13,3.11,6,4.19,0.511,0.047,2.78
2021-06-23 14:00,21.52,7.66,48.55,14.89,137.24,3.11,6,4.6,0.45,0.047,2.78
2021-06-23 15:00,21.61,7.65,48.52,14.84,138.19,3.14,5,4.07,0.428,0.047,2.78
2021-06-23 16:00,22.96,7.66,48.51,14.82,138.72,3.15,5,3.92,0.403,0.047,2.78
2021-06-23 17:00,21.67,7.62,50.5,14.82,138.83,3.19,5,3.43,0.423,0.048,2.78
2021-06-23 18:00,21.66,7.63,48.51,14.82,138.72,3.18,5,3.82,0.413,0.048,2.78
2021-06-23 19:00,21.59,7.65,48.53,14.85,137.98,3.14,5,3.71,0.425,0.054,2.78
2021-06-23 20:00,21.62,7.64,49.52,14.84,138.3,3.16,5,3.29,0.411,0.051,2.78
2021-06-23 21:00,21.72,7.63,48.49,14.8,139.36,3.19,5,2.79,0.419,0.051,2.77
